Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method
West Gear,1128299,2020-02-06,West,Nevada,Las Vegas,Women's Apparel,73.0,174,12702.0,508.08000000000004,Online
West Gear,1128299,2020-02-07,West,Nevada,Las Vegas,Men's Street Footwear,58.0,218,12644.0,670.1320000000001,Online
West Gear,1128299,2020-02-08,West,Nevada,Las Vegas,Men's Athletic Footwear,61.0,174,10614.0,382.104,Online
West Gear,1128299,2020-02-09,West,Nevada,Las Vegas,Women's Street Footwear,61.0,143,8723.0,462.3190000000001,Online
West Gear,1128299,2020-02-10,West,Nevada,Las Vegas,Women's Athletic Footwear,55.0,117,6435.0,315.315,Online
West Gear,1128299,2020-02-11,West,Nevada,Las Vegas,Men's Apparel,60.0,130,7800.0,546.0000000000001,Online
West Gear,1128299,2020-02-12,West,Nevada,Las Vegas,Women's Apparel,78.0,145,11310.0,339.30000000000007,Online
West Gear,1128299,2020-02-13,West,Nevada,Las Vegas,Men's Street Footwear,62.0,210,13020.0,690.0600000000001,Online
West Gear,1128299,2020-02-14,West,Nevada,Las Vegas,Men's Athletic Footwear,64.0,182,11648.0,454.27200000000005,Online
West Gear,1128299,2020-02-15,West,Nevada,Las Vegas,Women's Street Footwear,60.0,152,9120.0,474.24000000000007,Online
West Gear,1128299,2020-02-16,West,Nevada,Las Vegas,Women's Athletic Footwear,64.0,124,7936.0,372.99199999999996,Online
West Gear,1128299,2020-02-17,West,Nevada,Las Vegas,Men's Apparel,68.0,138,9384.0,638.1120000000001,Online
West Gear,1128299,2020-02-18,West,Nevada,Las Vegas,Women's Apparel,78.0,108,8424.0,286.41600000000005,Online
West Gear,1128299,2020-02-19,West,Nevada,Las Vegas,Men's Street Footwear,56.0,174,9744.0,467.7120000000001,Online
West Gear,1128299,2020-02-20,West,Nevada,Las Vegas,Men's Athletic Footwear,61.0,162,9882.0,335.988,Online
West Gear,1128299,2020-02-21,West,Nevada,Las Vegas,Women's Street Footwear,57.0,117,6669.0,333.45,Online
West Gear,1128299,2020-02-22,West,Nevada,Las Vegas,Women's Athletic Footwear,58.0,112,6496.0,285.824,Online
West Gear,1128299,2020-02-23,West,Nevada,Las Vegas,Men's Apparel,67.0,120,8040.0,490.44000000000005,Online
West Gear,1128299,2020-02-24,West,Nevada,Las Vegas,Women's Apparel,74.0,113,8362.0,250.86000000000004,Online
West Gear,1128299,2020-02-25,West,Nevada,Las Vegas,Men's Street Footwear,56.0,138,7728.0,378.672,Online
West Gear,1128299,2020-02-26,West,Nevada,Las Vegas,Men's Athletic Footwear,59.0,165,9735.0,340.725,Online
West Gear,1128299,2020-02-27,West,Nevada,Las Vegas,Women's Street Footwear,54.0,109,5886.0,264.87,Online
West Gear,1128299,2020-02-28,West,Nevada,Las Vegas,Women's Athletic Footwear,54.0,105,5670.0,238.14000000000001,Online
West Gear,1128299,2020-03-01,West,Nevada,Las Vegas,Men's Apparel,63.0,81,5103.0,311.283,Online
West Gear,1128299,2020-03-02,West,Nevada,Las Vegas,Women's Apparel,68.0,94,6392.0,159.8,Online
West Gear,1128299,2020-03-03,West,Nevada,Las Vegas,Men's Street Footwear,57.0,155,8835.0,424.08000000000004,Online
West Gear,1128299,2020-03-04,West,Nevada,Las Vegas,Men's Athletic Footwear,64.0,150,9600.0,326.40000000000003,Online
West Gear,1128299,2020-03-05,West,Nevada,Las Vegas,Women's Street Footwear,55.0,106,5830.0,268.18,Online
West Gear,1128299,2020-03-06,West,Nevada,Las Vegas,Women's Athletic Footwear,56.0,108,6048.0,247.968,Online
West Gear,1128299,2020-03-07,West,Nevada,Las Vegas,Men's Apparel,64.0,88,5632.0,360.44800000000004,Online
West Gear,1128299,2020-03-08,West,Nevada,Las Vegas,Women's Apparel,68.0,133,9044.0,235.144,Online
West Gear,1128299,2020-03-09,West,Nevada,Las Vegas,Men's Street Footwear,58.0,196,11368.0,534.296,Online
West Gear,1128299,2020-03-10,West,Nevada,Las Vegas,Men's Athletic Footwear,62.0,189,11718.0,398.41200000000003,Online
West Gear,1128299,2020-03-11,West,Nevada,Las Vegas,Women's Street Footwear,59.0,119,7021.0,329.987,Online
West Gear,1128299,2020-03-12,West,Nevada,Las Vegas,Women's Athletic Footwear,57.0,133,7581.0,333.56399999999996,Online
West Gear,1128299,2020-03-13,West,Nevada,Las Vegas,Men's Apparel,69.0,112,7728.0,463.6800000000001,Online
West Gear,1128299,2020-03-14,West,Nevada,Las Vegas,Women's Apparel,74.0,150,11100.0,299.7,Online
West Gear,1128299,2020-03-15,West,Nevada,Las Vegas,Men's Street Footwear,28.0,123,3444.0,172.2,Online
West Gear,1128299,2020-03-16,West,Nevada,Las Vegas,Men's Athletic Footwear,38.0,123,4674.0,154.24200000000002,Online
West Gear,1128299,2020-03-17,West,Nevada,Las Vegas,Women's Street Footwear,39.0,115,4485.0,206.31,Online
West Gear,1128299,2020-03-18,West,Nevada,Las Vegas,Women's Athletic Footwear,38.0,72,2736.0,123.11999999999998,Online
West Gear,1128299,2020-03-19,West,Colorado,Denver,Men's Apparel,41.0,56,2296.0,146.94400000000002,Online
West Gear,1128299,2020-03-20,West,Colorado,Denver,Women's Apparel,37.0,128,4736.0,123.13600000000001,Online
West Gear,1128299,2020-03-21,West,Colorado,Denver,Men's Street Footwear,27.0,131,3537.0,169.776,Online
West Gear,1128299,2020-03-22,West,Colorado,Denver,Men's Athletic Footwear,38.0,111,4218.0,126.54,Online
West Gear,1128299,2020-03-23,West,Colorado,Denver,Women's Street Footwear,38.0,123,4674.0,233.7,Online
West Gear,1128299,2020-03-24,West,Colorado,Denver,Women's Athletic Footwear,36.0,72,2592.0,116.63999999999999,Online
West Gear,1128299,2020-03-25,West,Colorado,Denver,Men's Apparel,43.0,58,2494.0,154.628,Online
West Gear,1128299,2020-03-26,West,Colorado,Denver,Women's Apparel,37.0,116,4292.0,115.88400000000001,Online
West Gear,1128299,2020-03-27,West,Colorado,Denver,Men's Street Footwear,37.0,165,6105.0,293.04,Online
West Gear,1128299,2020-03-28,West,Colorado,Denver,Men's Athletic Footwear,48.0,112,5376.0,182.78400000000002,Online
West Gear,1128299,2020-03-29,West,Colorado,Denver,Women's Street Footwear,51.0,116,5916.0,289.884,Online
West Gear,1128299,2020-03-30,West,Colorado,Denver,Women's Athletic Footwear,51.0,90,4590.0,197.37,Online
West Gear,1128299,2020-03-31,West,Colorado,Denver,Men's Apparel,56.0,39,2184.0,131.04,Online
West Gear,1128299,2020-04-01,West,Colorado,Denver,Women's Apparel,52.0,95,4940.0,143.26000000000002,Online
West Gear,1128299,2020-04-02,West,Colorado,Denver,Men's Street Footwear,55.0,131,7205.0,338.63500000000005,Online
West Gear,1128299,2020-04-03,West,Colorado,Denver,Men's Athletic Footwear,59.0,94,5546.0,194.10999999999999,Online
West Gear,1128299,2020-04-04,West,Colorado,Denver,Women's Street Footwear,61.0,113,6893.0,344.65,Online
West Gear,1128299,2020-04-05,West,Colorado,Denver,Women's Athletic Footwear,56.0,74,4144.0,178.192,Online
West Gear,1128299,2020-04-06,West,Colorado,Denver,Men's Apparel,62.0,44,2728.0,166.408,Online
West Gear,1128299,2020-04-07,West,Colorado,Denver,Women's Apparel,72.0,98,7056.0,176.4,Online
West Gear,1128299,2020-04-08,West,Colorado,Denver,Men's Street Footwear,55.0,131,7205.0,439.505,Online
West Gear,1128299,2020-04-09,West,Colorado,Denver,Men's Athletic Footwear,60.0,105,6300.0,289.8,Online
West Gear,1128299,2020-04-10,West,Colorado,Denver,Women's Street Footwear,59.0,98,5782.0,346.91999999999996,Online
West Gear,1128299,2020-04-11,West,Colorado,Denver,Women's Athletic Footwear,58.0,69,4002.0,236.118,Online
West Gear,1128299,2020-04-12,West,Colorado,Denver,Men's Apparel,63.0,44,2772.0,210.67200000000003,Online
West Gear,1128299,2020-04-13,West,Colorado,Denver,Women's Apparel,74.0,133,9842.0,423.20599999999996,Online
West Gear,1128299,2020-04-14,West,Colorado,Denver,Men's Street Footwear,54.0,189,10206.0,653.184,Online
West Gear,1128299,2020-04-15,West,Colorado,Denver,Men's Athletic Footwear,59.0,144,8496.0,424.8,Online
West Gear,1128299,2020-04-16,West,Colorado,Denver,Women's Street Footwear,64.0,150,9600.0,614.4,Online
West Gear,1128299,2020-04-17,West,Colorado,Denver,Women's Athletic Footwear,62.0,135,8370.0,502.2,Online
West Gear,1128299,2020-04-18,West,Colorado,Denver,Men's Apparel,66.0,91,6006.0,462.4620000000001,Online
West Gear,1128299,2020-04-19,West,Colorado,Denver,Women's Apparel,83.0,181,15023.0,645.989,Online
West Gear,1128299,2020-04-20,West,Colorado,Denver,Men's Street Footwear,64.0,202,12928.0,775.68,Online
West Gear,1128299,2020-04-21,West,Colorado,Denver,Men's Athletic Footwear,67.0,188,12596.0,503.84000000000003,Online
West Gear,1128299,2020-04-22,West,Colorado,Denver,Women's Street Footwear,67.0,161,10787.0,593.2850000000001,Online
West Gear,1128299,2020-04-23,West,Colorado,Denver,Women's Athletic Footwear,61.0,143,8723.0,453.596,Online
West Gear,1128299,2020-04-24,West,Colorado,Denver,Men's Apparel,67.0,131,8777.0,614.3900000000001,Online
West Gear,1128299,2020-04-25,West,Colorado,Denver,Women's Apparel,78.0,137,10686.0,427.44000000000005,Online
West Gear,1128299,2020-04-26,West,Colorado,Denver,Men's Street Footwear,63.0,196,12348.0,728.532,Online
West Gear,1128299,2020-04-27,West,Colorado,Denver,Men's Athletic Footwear,73.0,189,13797.0,579.4739999999999,Online
West Gear,1128299,2020-04-28,West,Colorado,Denver,Women's Street Footwear,67.0,143,9581.0,546.1170000000001,Online
West Gear,1128299,2020-04-29,West,Colorado,Denver,Women's Athletic Footwear,63.0,135,8505.0,459.2700000000001,Online
West Gear,1128299,2020-04-30,West,Colorado,Denver,Men's Apparel,74.0,140,10360.0,756.2800000000001,Online
West Gear,1128299,2020-05-01,West,Colorado,Denver,Women's Apparel,74.0,100,7400.0,259.0,Online
West Gear,1128299,2020-05-02,West,Colorado,Denver,Men's Street Footwear,59.0,162,9558.0,506.57400000000007,Online
West Gear,1128299,2020-05-03,West,Colorado,Denver,Men's Athletic Footwear,69.0,168,11592.0,417.312,Online
West Gear,1128299,2020-05-04,West,Colorado,Denver,Women's Street Footwear,60.0,113,6780.0,339.0,Online
West Gear,1128299,2020-05-05,West,Colorado,Denver,Women's Athletic Footwear,59.0,100,5900.0,283.2,Online
West Gear,1128299,2020-05-06,West,Colorado,Denver,Men's Apparel,74.0,120,8880.0,612.7200000000001,Online
West Gear,1128299,2020-05-07,West,Colorado,Denver,Women's Apparel,65.0,106,6890.0,213.59,Online
West Gear,1128299,2020-05-08,West,Colorado,Denver,Men's Street Footwear,51.0,137,6987.0,349.35,Online
West Gear,1128299,2020-05-09,West,Colorado,Denver,Men's Athletic Footwear,54.0,152,8208.0,287.28,Online
West Gear,1128299,2020-05-10,West,Colorado,Denver,Women's Street Footwear,51.0,102,5202.0,260.1,Online
West Gear,1128299,2020-05-11,West,Colorado,Denver,Women's Athletic Footwear,53.0,85,4505.0,207.22999999999996,Online
West Gear,1128299,2020-05-12,West,Colorado,Denver,Men's Apparel,64.0,75,4800.0,316.80000000000007,Online
West Gear,1128299,2020-05-13,West,Colorado,Denver,Women's Apparel,65.0,105,6825.0,204.75000000000003,Online
West Gear,1128299,2020-05-14,West,Colorado,Denver,Men's Street Footwear,52.0,150,7800.0,429.0,Online
West Gear,1128299,2020-05-15,West,Colorado,Denver,Men's Athletic Footwear,55.0,150,8250.0,305.25,Online
West Gear,1128299,2020-05-16,West,Colorado,Denver,Women's Street Footwear,51.0,128,6528.0,345.98400000000004,Online
West Gear,1128299,2020-05-17,West,Colorado,Denver,Women's Athletic Footwear,60.0,116,6960.0,334.08,Online
West Gear,1128299,2020-05-18,West,Colorado,Denver,Men's Apparel,68.0,105,7140.0,492.66000000000014,Online
West Gear,1128299,2020-05-19,West,Colorado,Denver,Women's Apparel,73.0,130,9490.0,294.19,Online
West Gear,1128299,2020-05-20,West,Colorado,Denver,Men's Street Footwear,59.0,203,11977.0,622.804,Online
West Gear,1128299,2020-05-21,West,Colorado,Denver,Men's Athletic Footwear,64.0,182,11648.0,442.62399999999997,Online
West Gear,1128299,2020-05-22,West,Colorado,Denver,Women's Street Footwear,60.0,125,7500.0,412.5,Online
West Gear,1128299,2020-05-23,West,Colorado,Denver,Women's Athletic Footwear,63.0,125,7875.0,354.37499999999994,Online
West Gear,1128299,2020-05-24,West,Colorado,Denver,Men's Apparel,68.0,115,7820.0,523.9400000000002,Online
West Gear,1128299,2020-05-25,West,Colorado,Denver,Women's Apparel,75.0,137,10275.0,339.075,Online
West Gear,1128299,2020-05-26,West,Colorado,Denver,Men's Street Footwear,36.0,117,4212.0,172.69199999999998,Online
West Gear,1128299,2020-05-27,West,Colorado,Denver,Men's Athletic Footwear,48.0,131,6288.0,251.52000000000004,Online
West Gear,1128299,2020-05-28,West,Colorado,Denver,Women's Street Footwear,46.0,135,6210.0,217.35,Online
West Gear,1128299,2020-05-29,West,Colorado,Denver,Women's Athletic Footwear,49.0,78,3822.0,156.702,Online
West Gear,1128299,2020-05-30,West,Washington,Seattle,Men's Apparel,51.0,73,3723.0,145.197,Online
West Gear,1128299,2020-05-31,West,Washington,Seattle,Women's Apparel,46.0,125,5750.0,178.25,Online
West Gear,1128299,2020-06-01,West,Washington,Seattle,Men's Street Footwear,36.0,138,4968.0,213.62399999999997,Online
West Gear,1128299,2020-06-02,West,Washington,Seattle,Men's Athletic Footwear,47.0,131,6157.0,240.123,Online
West Gear,1128299,2020-06-03,West,Washington,Seattle,Women's Street Footwear,47.0,122,5734.0,223.62600000000003,Online
West Gear,1128299,2020-06-04,West,Washington,Seattle,Women's Athletic Footwear,48.0,87,4176.0,175.392,Online
West Gear,1128299,2020-06-05,West,Washington,Seattle,Men's Apparel,52.0,65,3380.0,135.2,Online
West Gear,1128299,2020-06-06,West,Washington,Seattle,Women's Apparel,46.0,123,5658.0,175.398,Online
West Gear,1128299,2020-06-07,West,Washington,Seattle,Men's Street Footwear,46.0,167,7682.0,345.68999999999994,Online
West Gear,1128299,2020-06-08,West,Washington,Seattle,Men's Athletic Footwear,58.0,115,6670.0,240.11999999999998,Online
West Gear,1128299,2020-06-09,West,Washington,Seattle,Women's Street Footwear,60.0,115,6900.0,276.0,Online
West Gear,1128299,2020-06-10,West,Washington,Seattle,Women's Athletic Footwear,64.0,85,5440.0,228.47999999999996,Online
West Gear,1128299,2020-06-11,West,Washington,Seattle,Men's Apparel,69.0,46,3174.0,120.61200000000001,Online
West Gear,1128299,2020-06-12,West,Washington,Seattle,Women's Apparel,62.0,105,6510.0,221.34,Online
West Gear,1128299,2020-06-13,West,Washington,Seattle,Men's Street Footwear,68.0,160,10880.0,478.71999999999997,Online
West Gear,1128299,2020-06-14,West,Washington,Seattle,Men's Athletic Footwear,71.0,88,6248.0,243.67200000000003,Online
West Gear,1128299,2020-06-15,West,Washington,Seattle,Women's Street Footwear,74.0,120,8880.0,346.32000000000005,Online
West Gear,1128299,2020-06-16,West,Washington,Seattle,Women's Athletic Footwear,55.0,90,4950.0,207.9,Online
West Gear,1128299,2020-06-17,West,Washington,Seattle,Men's Apparel,59.0,56,3304.0,132.16000000000003,Online
West Gear,1128299,2020-06-18,West,Washington,Seattle,Women's Apparel,78.0,88,6864.0,219.648,Online
West Gear,1128299,2020-06-19,West,Washington,Seattle,Men's Street Footwear,55.0,165,9075.0,372.075,Online
West Gear,1128299,2020-06-20,West,Washington,Seattle,Men's Athletic Footwear,60.0,108,6480.0,246.24,Online
West Gear,1128299,2020-06-21,West,Washington,Seattle,Women's Street Footwear,61.0,120,7320.0,278.15999999999997,Online
West Gear,1128299,2020-06-22,West,Washington,Seattle,Women's Athletic Footwear,59.0,90,5310.0,233.64000000000001,Online
West Gear,1128299,2020-06-23,West,Washington,Seattle,Men's Apparel,60.0,52,3120.0,118.55999999999999,Online
West Gear,1128299,2020-06-24,West,Washington,Seattle,Women's Apparel,75.0,125,9375.0,309.375,Online
West Gear,1128299,2020-06-25,West,Washington,Seattle,Men's Street Footwear,71.0,195,13845.0,581.49,Online
West Gear,1128299,2020-06-26,West,Washington,Seattle,Men's Athletic Footwear,74.0,188,13912.0,514.7439999999999,Online
West Gear,1128299,2020-06-27,West,Washington,Seattle,Women's Street Footwear,72.0,163,11736.0,445.968,Online
West Gear,1128299,2020-06-28,West,Washington,Seattle,Women's Athletic Footwear,75.0,125,9375.0,375.0,Online
West Gear,1128299,2020-06-29,West,Washington,Seattle,Men's Apparel,82.0,105,8610.0,335.79,Online
West Gear,1128299,2020-06-30,West,Washington,Seattle,Women's Apparel,98.0,182,17836.0,606.4240000000001,Online
West Gear,1128299,2020-07-01,West,Washington,Seattle,Men's Street Footwear,73.0,239,17447.0,697.88,Online
West Gear,1128299,2020-07-02,West,Washington,Seattle,Men's Athletic Footwear,82.0,182,14924.0,537.2639999999999,Online
West Gear,1128299,2020-07-03,West,Washington,Seattle,Women's Street Footwear,78.0,175,13650.0,477.75,Online
West Gear,1128299,2020-07-04,West,Washington,Seattle,Women's Athletic Footwear,78.0,137,10686.0,438.1259999999999,Online
West Gear,1128299,2020-07-05,West,Washington,Seattle,Men's Apparel,77.0,144,11088.0,388.08,Online
West Gear,1128299,2020-07-06,West,Washington,Seattle,Women's Apparel,95.0,155,14725.0,515.375,Online
West Gear,1128299,2020-07-07,West,Washington,Seattle,Men's Street Footwear,80.0,217,17360.0,781.1999999999999,Online
West Gear,1128299,2020-07-08,West,Washington,Seattle,Men's Athletic Footwear,77.0,210,16170.0,630.63,Online
West Gear,1128299,2020-07-09,West,Washington,Seattle,Women's Street Footwear,73.0,163,11899.0,416.465,Online
West Gear,1128299,2020-07-10,West,Washington,Seattle,Women's Athletic Footwear,74.0,155,11470.0,504.68,Online
West Gear,1128299,2020-07-11,West,Washington,Seattle,Men's Apparel,71.0,155,11005.0,429.195,Online
West Gear,1128299,2020-07-12,West,Washington,Seattle,Women's Apparel,76.0,108,8208.0,270.86400000000003,Online
West Gear,1128299,2020-07-13,West,Washington,Seattle,Men's Street Footwear,64.0,156,9984.0,409.34399999999994,Online
West Gear,1128299,2020-07-14,West,Washington,Seattle,Men's Athletic Footwear,71.0,174,12354.0,432.39,Online
West Gear,1128299,2020-07-15,West,Washington,Seattle,Women's Street Footwear,63.0,135,8505.0,314.685,Online
West Gear,1128299,2020-07-16,West,Washington,Seattle,Women's Athletic Footwear,67.0,112,7504.0,300.16,Online
West Gear,1128299,2020-07-17,West,Washington,Seattle,Men's Apparel,72.0,111,7992.0,319.68,Online
West Gear,1128299,2020-07-18,West,Washington,Seattle,Women's Apparel,62.0,113,7006.0,245.20999999999998,Online
West Gear,1128299,2020-07-19,West,Washington,Seattle,Men's Street Footwear,58.0,149,8642.0,345.68,Online
West Gear,1128299,2020-07-20,West,Washington,Seattle,Men's Athletic Footwear,64.0,138,8832.0,326.784,Online
West Gear,1128299,2020-07-21,West,Washington,Seattle,Women's Street Footwear,56.0,113,6328.0,227.808,Online
West Gear,1128299,2020-07-22,West,Washington,Seattle,Women's Athletic Footwear,58.0,98,5684.0,250.096,Online
West Gear,1128299,2020-07-23,West,Washington,Seattle,Men's Apparel,69.0,94,6486.0,227.01,Online
West Gear,1128299,2020-07-24,West,Washington,Seattle,Women's Apparel,71.0,101,7171.0,250.98499999999999,Online
West Gear,1128299,2020-07-25,West,Washington,Seattle,Men's Street Footwear,54.0,162,8748.0,384.912,Online
West Gear,1128299,2020-07-26,West,Washington,Seattle,Men's Athletic Footwear,60.0,188,11280.0,417.36,Online
West Gear,1128299,2020-07-27,West,Washington,Seattle,Women's Street Footwear,54.0,124,6696.0,247.752,Online
West Gear,1128299,2020-07-28,West,Washington,Seattle,Women's Athletic Footwear,69.0,117,8073.0,347.139,Online
West Gear,1128299,2020-07-29,West,Washington,Seattle,Men's Apparel,85.0,115,9775.0,391.0,Online
West Gear,1128299,2020-07-30,West,Washington,Seattle,Women's Apparel,88.0,138,12144.0,376.464,Online
West Gear,1128299,2020-07-31,West,Washington,Seattle,Men's Street Footwear,78.0,188,14664.0,586.5600000000001,Online
West Gear,1128299,2020-08-01,West,Washington,Seattle,Men's Athletic Footwear,77.0,195,15015.0,570.5699999999999,Online
West Gear,1128299,2020-08-02,West,Washington,Seattle,Women's Street Footwear,73.0,138,10074.0,392.886,Online
West Gear,1128299,2020-08-03,West,Washington,Seattle,Women's Athletic Footwear,76.0,138,10488.0,450.98400000000004,Online
West Gear,1128299,2020-08-04,West,Washington,Seattle,Men's Apparel,82.0,133,10906.0,414.428,Online
West Gear,1128299,2020-08-05,West,Washington,Seattle,Women's Apparel,86.0,150,12900.0,438.6,Online
Foot Locker,1185732,2020-08-06,West,Washington,Seattle,Men's Street Footwear,44.0,273,12012.0,660.6600000000001,Online
